brand,model,processor,ram_size,storage_size,gpu,motherboard,unit_price
asus,tuf_gaming,i5,16_gb,512_gb,rtx,No,56700
acer,nitro_v,i7,16_gb,1_tb,integrated,No,92499
acer,anv1551_i713th,i7,16_gb,512_gb,nvidia_geforce,No,87500
acer,predator_helios,i9,16_gb,1_tb,rtx,No,185500
acer,predator_helios,i9,16_gb,1_tb,integrated,No,161490
dell,vostro_3440,i5,8_gb,512_gb,integrated,No,50500
acer,travelmate_intel,i3,8_gb,1_tb,integrated,No,32000
asus,tuf_gaming,ryzen_7,16_gb,512_gb,rtx,No,56500
asus,vivobook_x1504,i5,8_gb,512_gb,intel_iris,No,44500
asus,tuf_gaming,i7,16_gb,1_tb,rtx,No,85500
asus,tuf_gaming,ryzen_7,16_gb,512_gb,rtx,No,72500
dell,3520_inspiron,i5,8_gb,512_gb,integrated,No,43000
hp,240_g9,i3,8_gb,512_gb,integrated,No,29500
dell,3520_inspiron,i3,8_gb,512_gb,integrated,No,32800
lenovo,ideapad_slim,i7,16_gb,512_gb,integrated,No,61690
hp,pavilion_i712th,i7,16_gb,1_tb,integrated,No,74500
dell,3460_sff,i7,8_gb,512_gb,integrated,No,65000
hp,hp_victus,i7,8_gb,512_gb,rtx,No,75490
hp,14dv0058tu_hp,i5,8_gb,512_gb,integrated,No,77999
asus,s5504vama943ws_vivobook,i9,16_gb,512_gb,integrated,No,97999
hp,14dv2015tu_hp,i5,2_gb,512_gb,integrated,No,75999
hp,15sfq5007tu_hp,i5,8_gb,500_gb,integrated,No,35000
hp,fc0154au_hp,ryzen_3,32_gb,512_gb,integrated,No,30000
lenovo,ideapad_slim,i5,16_gb,1_tb,integrated,No,58299
asus,asus_vivobook,i5,16_gb,512_gb,integrated,No,57490
hp,a9nc2pa_i512th,i5,16_gb,512_gb,integrated,No,60490
hp,99y0y6pa_i513th,i5,16_gb,1_tb,integrated,No,67990
hp,15fa1333tx_i713th,i7,8_gb,1_tb,rtx,No,97990
hp,15fa1332tx_i713th,i7,16_gb,1_tb,integrated,No,86500
acer,aspire_3,i5,8_gb,512_gb,integrated,No,37999
microsoft,_surface,i5,8_gb,512_gb,integrated,No,68999
msi,_bravo,i5,2_gb,512_gb,integrated,No,86999
hp,hp_laptop,i5,2_gb,512_gb,integrated,No,51500
dell,inspiron_dell,i5,4_gb,512_gb,integrated,No,41999
hp,15fb0106ax_victus,ryzen_5,16_gb,512_gb,rtx,No,58990
acer,al15g53_alg,i7,16_gb,512_gb,rtx,No,68900
acer,al15g_52,i5,16_gb,512_gb,rtx,No,59500
dell,3520_intel,i5,8_gb,512_gb,integrated,No,44000
dell,3520_core,i3,8_gb,512_gb,integrated,No,34200
dell,laptop_g155530,i5,16_gb,1_tb,rtx,No,71490
hp,9h223pt_hp,i5,2_gb,512_gb,integrated,No,34900
hp,689u4pa_hp,i5,8_gb,512_gb,integrated,No,49990
lenovo,tb_15,i7,16_gb,512_gb,integrated,No,83490
msi,9s715f213265_msi,i9,32_gb,1_tb,nvidia_geforce,No,217190
dell,inspiron_7430,i7,16_gb,512_gb,integrated,No,98590
apple,macbook_air,m1,8_gb,256_gb,integrated,No,69590
brother,dcpl2605dw_auto,i5,6_gb,256_gb,integrated,Yes,19500
brother,hll2440dw_auto,i5,64_gb,512_gb,integrated,Yes,12000
hp,16af0015tu_pavilion,ultra_5,16_gb,512_gb,integrated,No,69500
hp,15fd1099tu_15,ultra_5,16_gb,512_gb,integrated,No,67500
hp,ryzen_7,ryzen_7,16_gb,1_tb,integrated,No,80500
acer,a51456gm_acer,i7,16_gb,512_gb,nvidia_geforce,No,68901
hp,a4vj1pa_hp,ultra_7,16_gb,512_gb,integrated,No,80490
hp,a9nc8pa_12th,i7,16_gb,1_tb,rtx,No,79490
asus,vivobook_e1504ga,i3,8_gb,512_gb,integrated,No,34000
hp,240g9_intel,i3,8_gb,512_gb,integrated,No,29000
hp,250g9_intel,i3,8_gb,512_gb,integrated,No,30500
lenovo,v14_intel,i3,8_gb,512_gb,integrated,No,27500
hp,14dv0058tu_11th,i7,16_gb,1_tb,integrated,No,75500
hp,15sfq5190tu_12th,i7,16_gb,512_gb,integrated,No,65490
hp,14dv2015tu_i716gb,i7,16_gb,1_tb,integrated,No,74500
hp,probook_440,i7,16_gb,512_gb,intel_iris,No,65000
hp,15sfy5006tu_hp,i5,6_gb,500_gb,integrated,No,35599
dell,inspiron_i71355u,i7,16_gb,512_gb,integrated,No,67990
hp,14ew1082tu_hp,i5,8_gb,512_gb,integrated,No,85990
lenovo,v14_intel,i5,8_gb,512_gb,integrated,No,32500
asus,vivobook_go,ryzen_5,4_gb,512_gb,integrated,No,40000
hp,255_hp,i5,8_gb,512_gb,integrated,No,17990
asus,cx1500ckanj0393_asus,i5,8_gb,500_gb,integrated,No,13490
lenovo,14m868_lenovo,i5,8_gb,512_gb,integrated,No,11990
hp,victus_fa1332tx,i7,16_gb,1_tb,rtx,No,87000
acer,travelmate_p214,i3,8_gb,512_gb,integrated,No,32500
dell,inspiron_3520,i5,8_gb,512_gb,integrated,No,43000
hp,fd0070tu_intel,i5,8_gb,512_gb,integrated,No,44000
hp,fd0123tu_intel,i3,8_gb,512_gb,integrated,No,33000
hp,fd0061tu_intel,i3,8_gb,512_gb,integrated,No,34000
apple,mc7v4hna_2022,m2,16_gb,256_gb,integrated,No,92490
hp,15fa1333tx_i713th,i7,16_gb,1_tb,integrated,No,97490
asus,vivobook_go,dual_core,8_gb,256_gb,integrated,No,20800
acer,travelmate_acer,i3,8_gb,1_tb,intel_iris,No,32000
asus,s5507qama551ws_153k,snapdragon,16_gb,1_tb,integrated,No,92490
asus,s5504vama543ws_i513th,i5,16_gb,512_gb,integrated,No,74990
hp,240_g9,i3,8_gb,512_gb,integrated,No,31500
dell,inspiron_3520,i3,8_gb,512_gb,integrated,No,35500
hp,fq5331tu_hp,i5,8_gb,1_tb,intel_iris,No,50000
hp,victus_core,i7,8_gb,512_gb,nvidia_geforce,No,99500
hp,pavilion_plus,ultra_5,16_gb,512_gb,integrated,No,80000
lenovo,v14_lenovo,i5,8_gb,512_gb,integrated,No,34500
lenovo,ideapad_slim,i5,8_gb,512_gb,integrated,No,50300
asus,tuf_gaming,i5,16_gb,512_gb,rtx,No,53000
asus,tuf_gaming,i7,8_gb,512_gb,rtx,No,107000
msi,raider_ge78,i9,8_gb,2_tb,integrated,No,347000
hp,15fe0027tu_i513th,i5,16_gb,512_gb,integrated,No,71490
lenovo,ideapad_slim,i7,16_gb,512_gb,integrated,No,66500
hp,omnibook_ultra,ultra_7,32_gb,1_tb,integrated,No,179618
hp,15fa1317x_smartchoice,i5,16_gb,1_tb,rtx,No,81500
hp,hp_laptop,i5,16_gb,512_gb,rtx,No,66490
hp,victus_gaming,ryzen_5,16_gb,512_gb,rtx,No,58500
hp,15fa1332tx_laptop13th,i7,16_gb,1_tb,rtx,No,980499
dell,latitude_3440,i3,8_gb,512_gb,integrated,No,29000
acer,travelmate_intel,i3,8_gb,1_tb,integrated,No,31500
asus,tuf_gaming,i5,16_gb,512_gb,rtx,No,57200
asus,tuf_gaming,i7,16_gb,512_gb,nvidia_geforce,No,106000
lenovo,thinkpad_e14,ryzen_5,16_gb,512_gb,integrated,No,54999
lenovo,thinkpad_e,i3,8_gb,512_gb,integrated,No,46400
lenovo,thinkpad_x,i7,16_gb,512_gb,integrated,No,108000
acer,swift_go,ultra_5,16_gb,512_gb,integrated,No,74683
lenovo,ideapad_i512th,i5,16_gb,512_gb,integrated,No,48800
asus,vivobook_14,i3,8_gb,512_gb,integrated,No,32499
lenovo,ideapad_slim,i5,16_gb,1_tb,integrated,No,70497
apple,macbook_air,m2,8_gb,256_gb,integrated,No,89787
acer,aspire_lite,i5,16_gb,512_gb,intel_iris,No,39857
hp,14gr1023tu_laptop,ultra_7,16_gb,512_gb,integrated,No,81890
lenovo,ideapad_slim,i5,8_gb,512_gb,integrated,No,51200
hp,fq_5329tu,i5,8_gb,512_gb,intel_uhd,No,46500
hp,pavilion_plus,ultra_5,16_gb,512_gb,integrated,No,79800
microsoft,surface_laptop,i5,16_gb,256_gb,integrated,No,125190
hp,15sfq5190tu_12th,i7,16_gb,1_tb,intel_iris,No,69990
lenovo,thinkpad_t,i7,16_gb,1_tb,integrated,No,108000
hp,250_g9,i5,8_gb,512_gb,integrated,No,48500
hp,250_g9,i3,8_gb,512_gb,integrated,No,31000
apple,macbook_pro,m2,2_gb,1_tb,integrated,No,249100
microsoft,surface_pro9,i5,8_gb,256_gb,integrated,No,113799
hp,250_g9,i3,8_gb,512_gb,integrated,No,30000
hp,probook_440,ultra_7,16_gb,1_tb,integrated,No,102000
acer,aspire_lite,i5,8_gb,512_gb,integrated,No,70790
lenovo,think_book,i3,16_gb,512_gb,integrated,No,34599
dell,inspiron_3511,i5,16_gb,512_gb,integrated,No,50597
dell,latitude_3440,i3,8_gb,512_gb,integrated,No,29500
hp,15_intel,i3,8_gb,512_gb,integrated,No,34500
hp,zbook_power,i7,32_gb,1_tb,rtx,No,150000
lenovo,ideapad_slim,i5,16_gb,512_gb,integrated,No,54590
dell,laptop_1th,i5,8_gb,512_gb,integrated,No,71490
apple,macbook_air,m2,8_gb,256_gb,integrated,No,105499
asus,x515eabq562ts_51135g78g512g,i5,8_gb,512_gb,integrated,No,54799
lenovo,thinkpad_e14,ryzen_5,16_gb,512_gb,amd_radeon,No,57499
hp,victus_gaming,i5,16_gb,512_gb,rtx,No,57400
hp,victus_gaming,ryzen_7,16_gb,512_gb,nvidia_geforce,No,77200
acer,aspire_5,i5,8_gb,512_gb,integrated,No,39500
lenovo,v14_,i5,8_gb,512_gb,integrated,No,35000
lenovo,ideapad_slim,i5,16_gb,512_gb,integrated,No,61000
hp,victus_fa0555,i5,16_gb,512_gb,nvidia_geforce,No,65500
hp,victus_fa1132tx,i5,8_gb,512_gb,rtx,No,54300
hp,probook_440,i5,16_gb,512_gb,intel_iris,No,67000
hp,15s_fq5326tu,i5,8_gb,512_gb,integrated,No,35500
hp,ek1074tu_i513th,i5,16_gb,512_gb,integrated,No,39000
dell,xps_9315,ryzen_7,8_gb,1_tb,rtx,No,119390
asus,rog_strix,ryzen_7,16_gb,512_gb,rtx,No,87590
lenovo,thinkpad_e14,i5,16_gb,512_gb,integrated,No,69990
dell,g15_5520,i5,16_gb,512_gb,rtx,No,75599
dell,inspiron_5502,i5,8_gb,512_gb,integrated,No,64999
lenovo,idea_pad,i5,8_gb,512_gb,integrated,No,58000
lenovo,v14_lenovo,i5,8_gb,512_gb,integrated,No,35500
hp,250_g9,i3,8_gb,512_gb,integrated,No,30200
hp,240_g9,i3,8_gb,512_gb,integrated,No,30000
hp,240_g9,i3,8_gb,512_gb,integrated,No,30200
dell,3520_inspiron,i3,8_gb,512_gb,integrated,No,33250
msi,b0bznvmmyt_msi,i7,8_gb,1_tb,integrated,No,80999
hp,14dv2015tu_hp,i7,16_gb,512_gb,intel_iris,No,78999
dell,inspiron_3520,i5,8_gb,512_gb,integrated,No,35500
dell,latitude_7340,i7,16_gb,1_tb,integrated,No,130000
dell,dell_3520,i5,8_gb,512_gb,integrated,No,36999
hp,14ek1074tu_i513th,i5,16_gb,512_gb,integrated,No,69999
acer,alg_alg,i5,16_gb,512_gb,rtx,No,59597
hp,14ew1082tu_pavilion,ultra_5,8_gb,512_gb,integrated,No,70496
lenovo,thinkpad_e14,i5,16_gb,512_gb,integrated,No,70899
hp,pavilionx360_11th,i3,8_gb,512_gb,integrated,No,55990
hp,fq_5329tu,i5,8_gb,512_gb,intel_uhd,No,45500
asus,vivobook_14,celeron,8_gb,256_gb,integrated,No,23000
hp,pavilion_x360,i3,8_gb,512_gb,integrated,No,55990
brother,dcpl2520d_automatic,i5,32_gb,512_gb,integrated,Yes,15699
hp,victus_ryzen,ryzen_7,8_gb,512_gb,rtx,No,80499
dell,vostro_3440,i5,16_gb,512_gb,integrated,No,50500
hp,victus_gaming,i5,16_gb,512_gb,rtx,No,66490
dell,g155530_core,i5,16_gb,1_tb,rtx,No,69590
hp,victus_ryzen,ryzen_7,8_gb,512_gb,rtx,No,81499
msi,katana_a17,ryzen_9,16_gb,1_tb,nvidia_geforce,No,94790
msi,modern_14,i5,16_gb,512_gb,intel_iris,No,38690
hp,15s_ryzen,ryzen_5,16_gb,512_gb,integrated,No,42790
apple,macbook_air,m1,8_gb,256_gb,integrated,No,62790
hp,victus_gaming,i5,8_gb,512_gb,rtx,No,69980
lenovo,thinkpad_e14,i5,8_gb,512_gb,integrated,No,62000
lenovo,ideapad_slim,i5,16_gb,512_gb,integrated,No,58999
lenovo,thinkbook_14,i3,8_gb,256_gb,integrated,No,27500
dell,vostro_i516gb,i5,16_gb,512_gb,intel_uhd,No,46499
asus,vivobook_16x,i9,16_gb,1_tb,nvidia_geforce,No,109900
acer,nitro_v,ryzen_5,16_gb,512_gb,integrated,No,72490
asus,asus_vivobook,i9,16_gb,512_gb,integrated,No,80400
dell,g155520_brand,i5,16_gb,512_gb,integrated,No,133490
apple,macbook_air,m2,8_gb,256_gb,integrated,No,107990
acer,nitro_v,ryzen_7,16_gb,512_gb,rtx,No,73500
lenovo,thinkbook_14,i3,8_gb,256_gb,integrated,No,26500
acer,swift_go,i5,16_gb,512_gb,integrated,No,64789
hp,victus_gaming,i5,16_gb,512_gb,rtx,No,71980
dell,3440_latitute,i3,8_gb,512_gb,integrated,No,28990
dell,3520_inspiron,i5,8_gb,512_gb,integrated,No,42990
acer,a31559_roll,i3,16_gb,512_gb,integrated,No,34974
lenovo,thinkpad_x,i7,8_gb,512_gb,integrated,No,45199
dell,core_i5,i5,16_gb,1_tb,rtx,No,71590
asus,tuf_gaming,ryzen_5,16_gb,512_gb,integrated,No,65790
lenovo,v15_lenovo,dual_core,8_gb,256_gb,integrated,No,46390
asus,tuf_gaming,ryzen_7,16_gb,512_gb,nvidia_geforce,No,84500
lenovo,legion_s7,i7,16_gb,1_tb,integrated,No,109990
dell,inspiron_5430,i7,16_gb,1_tb,integrated,No,86590
msi,katana_gf76,i7,16_gb,512_gb,rtx,No,84473
hp,hp_240,i3,8_gb,512_gb,integrated,No,35500
asus,tuf_gaming,i5,16_gb,512_gb,gtx,No,59500
lenovo,thinkpad_e14,i5,16_gb,512_gb,integrated,No,64000
16,pro_iphone,i5,8_gb,128_gb,integrated,No,63553
apple,chip_macbook,m4,4_gb,512_gb,integrated,No,63553
msi,modern_14,i7,16_gb,1_tb,integrated,No,51199
lenovo,thinkpad_x,i7,16_gb,1_tb,integrated,No,112500
hp,450_g9,i5,8_gb,512_gb,integrated,No,50700
apple,mlxw3hn_air,m2,8_gb,256_gb,integrated,No,75000
dell,xps_9315,i7,16_gb,512_gb,integrated,No,119290
lenovo,think_book,i3,8_gb,512_gb,integrated,No,28500
dell,3440_,i3,8_gb,512_gb,integrated,No,29000
lenovo,v14_lenovo,i5,8_gb,512_gb,integrated,No,34000
lenovo,thnkpad_e14,i5,16_gb,512_gb,integrated,No,66500
lenovo,think_book,i3,8_gb,256_gb,integrated,No,27500
asus,vivobook_1504,i5,8_gb,512_gb,intel_iris,No,44000
asus,vivobook_go,i3,8_gb,512_gb,integrated,No,35500
asus,tuf_f17,i5,8_gb,512_gb,nvidia_geforce,No,56500
asus,tuf_gaming,i7,8_gb,512_gb,rtx,No,105500
lenovo,legion_5,ryzen_7,16_gb,1_tb,rtx,No,131599
msi,g27f_msi,i5,8_gb,512_gb,integrated,No,12200
msi,pro_mp251,i5,8_gb,512_gb,integrated,No,6500
lenovo,v14_lenovo,i5,8_gb,512_gb,integrated,No,33900
dell,3520_inspiron,i5,8_gb,512_gb,integrated,No,44500
dell,3520_inspiron,i3,8_gb,512_gb,integrated,No,33500
dell,3540_latitute,i3,8_gb,512_gb,integrated,No,29700
acer,tmp21453_i711th,i7,16_gb,1_tb,intel_iris,No,42799
hp,fd0061_tu,i3,8_gb,512_gb,integrated,No,33900
lenovo,v14_intel,i3,8_gb,512_gb,integrated,No,26500
dell,inspiron_5430,i5,8_gb,512_gb,integrated,No,56300
hp,probook_440,i7,16_gb,512_gb,intel_iris,No,76500
lenovo,ideapad_slim,i5,16_gb,1_tb,integrated,No,58490
brother,dcpl2541dw_auto,i5,2_gb,512_gb,integrated,No,20399
canon,pixma_e4570,i5,4_gb,512_gb,integrated,No,7699
dell,inspiron_3520,i5,2_gb,512_gb,integrated,No,37890
dell,15_thin,i5,8_gb,512_gb,integrated,No,43890
dell,g155530_core,i5,16_gb,1_tb,rtx,No,69890
acer,nitro_v,i5,8_gb,512_gb,rtx,No,59890
acer,nitro_v,i5,8_gb,512_gb,rtx,No,79890
acer,nitro_v,i5,16_gb,1_tb,rtx,No,69890
acer,nitro_v,i5,16_gb,1_tb,rtx,No,78890
acer,nitro_v,i5,16_gb,512_gb,rtx,No,70890
acer,nitro_v,i5,16_gb,512_gb,rtx,No,75890
acer,smartchoice_aspire,ryzen_3,8_gb,512_gb,integrated,No,24890
lenovo,legion_5,ryzen_7,16_gb,1_tb,rtx,No,131499
lenovo,v14_,i5,8_gb,512_gb,integrated,No,33500
lenovo,v15_intel,i5,8_gb,512_gb,integrated,No,38750
hp,15fa1128tx_gaming,i5,16_gb,512_gb,integrated,No,59490
hp,hp_laptop,i5,8_gb,512_gb,integrated,No,53500
hp,victus_gaming,ryzen_7,8_gb,512_gb,rtx,No,79990
acer,a5155654b7_i511th,i5,8_gb,512_gb,integrated,No,42500
lenovo,thinkpad_l14,i5,8_gb,256_gb,integrated,No,56499
dell,latitude_3540,i5,8_gb,512_gb,integrated,No,52500
hp,fq_5329tu,i5,8_gb,512_gb,intel_uhd,No,45000
acer,alg_i7,i7,8_gb,512_gb,integrated,No,65500
hp,hp_laptop,i5,16_gb,512_gb,integrated,No,52500
lenovo,thinkpad_e14,i5,16_gb,512_gb,integrated,No,70490
lenovo,yoga_6,ryzen_7,16_gb,1_tb,integrated,No,85590
apple,mac_air,ryzen_3,8_gb,256_gb,integrated,No,90000
hp,240_g8,i5,8_gb,512_gb,intel_iris,No,35000
hp,victus_gaming,i5,8_gb,512_gb,rtx,No,55000
dell,vostro_3425,ryzen_3,8_gb,256_gb,integrated,No,36479
hp,anv1551_i513th,i5,16_gb,512_gb,integrated,No,73499
acer,alg_i512th,i5,16_gb,512_gb,integrated,No,54490
asus,vivobook_16x,i9,16_gb,1_tb,nvidia_geforce,No,111499
acer,a31559_i512th,i5,16_gb,512_gb,integrated,No,46989
lenovo,thinkpad_t,i7,16_gb,1_tb,integrated,No,109999
lenovo,thinkpad_e14,i5,16_gb,1_tb,integrated,No,73999
hp,vostro_3425,m1,8_gb,256_gb,integrated,No,69990
lenovo,81wb01e9in_,i3,8_gb,512_gb,integrated,No,39500
lenovo,ideapad_gaming,i5,16_gb,512_gb,rtx,No,69999
hp,pavilion_14,ryzen_5,8_gb,512_gb,amd_radeon,No,52200
hp,pavilion_x360,i7,16_gb,512_gb,integrated,No,83800
apple,macbook_air,m2,8_gb,256_gb,integrated,No,86500
acer,predator_helios,i7,16_gb,1_tb,nvidia_geforce,No,144500
msi,cyborg_15,ultra_5,16_gb,1_tb,nvidia_geforce,No,89699
msi,katana_a17,ryzen_9,8_gb,1_tb,nvidia_geforce,No,94699
acer,predator_helios,i7,16_gb,1_tb,nvidia_geforce,No,139699
hp,smart_choice,ryzen_7,8_gb,512_gb,rtx,No,111799
hp,k_probook,i7,16_gb,512_gb,intel_iris,No,76500
dell,3520_core,i3,8_gb,512_gb,integrated,No,36000
dell,3520_,i5,8_gb,512_gb,integrated,No,44800
hp,smartchoice_victus,i5,16_gb,1_tb,rtx,No,79690
dell,g155530_gaming,i5,16_gb,512_gb,rtx,No,74799
acer,nitro_v,i5,16_gb,512_gb,rtx,No,75899
acer,aspire_3,celeron,8_gb,512_gb,integrated,No,20699
acer,aspire_lite,i3,8_gb,512_gb,integrated,No,27799
hp,240_g8,i5,8_gb,512_gb,integrated,No,49500
asus,1215u_i31215u,i3,8_gb,256_gb,integrated,No,28500
hp,pavilion_x360,i5,16_gb,512_gb,integrated,No,76590
lenovo,ideapad_gaming,i5,16_gb,512_gb,gtx,No,69990
lenovo,v15_intel,i3,8_gb,256_gb,integrated,No,36990
msi,stealth_16,ultra_7,32_gb,1_tb,nvidia_geforce,No,199960
acer,swift_go,ultra_5,16_gb,512_gb,integrated,No,84967
dell,3440_latitude,i3,8_gb,512_gb,integrated,No,30500
apple,macbook_air,m2,8_gb,256_gb,integrated,No,84500
hp,pavilion_x360,i5,8_gb,512_gb,intel_iris,No,69500
dell,3540_intel,i3,8_gb,512_gb,integrated,No,30000
hp,240_g9q,i3,8_gb,512_gb,integrated,No,31500
acer,aspire_a31559,i5,16_gb,512_gb,integrated,No,44500
dell,inspiron_3530,i5,16_gb,1_tb,integrated,No,57999
acer,nitro_v,ryzen_5,16_gb,512_gb,integrated,No,64400
lenovo,81wb01e9in_ideapad,i3,8_gb,512_gb,integrated,No,39500
lenovo,legion_pro,i9,32_gb,1_tb,rtx,No,324399
lenovo,legion_7,i9,32_gb,1_tb,rtx,No,209399
lenovo,legion_5,i7,8_gb,1_tb,rtx,No,169800
lenovo,legion_5,i7,8_gb,1_tb,rtx,No,148400
lenovo,loq_intel,i5,24_gb,512_gb,rtx,No,69399
lenovo,loq_intel,i5,16_gb,512_gb,rtx,No,83799
lenovo,ideapad_pro,ultra_9,32_gb,1_tb,integrated,No,104690
dell,inspiron_14,snapdragon,16_gb,1_tb,integrated,No,109390
dell,inspiron_5430,i5,16_gb,512_gb,integrated,No,67899
dell,15_thin,i5,16_gb,512_gb,intel_uhd,No,47890
intel,core_i914900k,i9,4_gb,512_gb,integrated,No,49899
amd,ryzen_3,ryzen_3,8_gb,512_gb,integrated,No,8769
amd,ryzen_5,ryzen_5,8_gb,500_gb,integrated,No,14439
amd,ryzen_5,ryzen_5,6_gb,512_gb,integrated,No,22190
amd,ryzen_5,ryzen_5,6_gb,512_gb,integrated,No,12600
amd,ryzen_7,ryzen_7,8_gb,512_gb,integrated,No,14149
msi,modern_14,i7,16_gb,512_gb,integrated,No,47870
msi,modern_15,i7,16_gb,512_gb,intel_iris,No,49890
msi,cyborg_14,i5,8_gb,512_gb,nvidia_geforce,No,67880
msi,katana_17,i7,16_gb,512_gb,nvidia_geforce,No,74880
hp,pavilion_plus,ultra_5,16_gb,512_gb,integrated,No,51550
hp,pavilion_x360,i5,16_gb,1_tb,integrated,No,76890
hp,smart_choice,i5,16_gb,512_gb,rtx,No,79890
asus,zenbook_14,ultra_5,16_gb,1_tb,integrated,No,99890
asus,vivobook_16,i3,8_gb,512_gb,integrated,No,32880
hp,laptop_255,athlon,8_gb,256_gb,amd_radeon,No,23850
lenovo,ideapad_slim,celeron,8_gb,512_gb,integrated,No,22890
acer,aspire_7,i5,8_gb,512_gb,nvidia_geforce,No,51790
lenovo,ideapad_pro,i7,8_gb,512_gb,rtx,No,102167
dell,latitude_3540,i5,8_gb,512_gb,integrated,No,44400
hp,pavilion_14,i5,16_gb,512_gb,intel_uhd,No,66500
hp,victus_gaming,i7,16_gb,512_gb,rtx,No,83700
lenovo,v14_core,i3,8_gb,512_gb,integrated,No,27500
lenovo,ideapad_slim,i7,6_gb,512_gb,integrated,No,57500
apple,mac_air,ryzen_3,8_gb,256_gb,integrated,No,98000
apple,macbook_air,m2,8_gb,512_gb,integrated,No,116900
acer,sfg1473_acer,ultra_5,8_gb,512_gb,integrated,No,87999
apple,macbook_air,m2,8_gb,256_gb,integrated,No,114900
dell,3440_latitude,i5,8_gb,512_gb,integrated,No,50500
lenovo,ideapad_slim,i7,16_gb,512_gb,integrated,No,57990
hp,fd0011tu_hp,i5,16_gb,512_gb,intel_iris,No,59500
msi,b0bznt33d6_msi,i5,8_gb,512_gb,integrated,No,75590
lenovo,v14_intel,i3,8_gb,512_gb,integrated,No,27000
acer,anv1551_nitro,i5,16_gb,512_gb,rtx,No,74500
lenovo,ideapad_slim,i7,6_gb,512_gb,integrated,No,57000
lenovo,v15_core,i5,8_gb,512_gb,integrated,No,38750
apple,air_13,m3,8_gb,256_gb,integrated,No,98000
apple,2024_macbook,m3,8_gb,256_gb,integrated,No,98000
apple,mac_air,ryzen_3,8_gb,256_gb,integrated,No,100000
apple,macbook_air,ryzen_5,16_gb,512_gb,integrated,No,103199
msi,thin_15,i5,64_gb,512_gb,nvidia_geforce,No,70499
hp,victus_16e0350ax,ryzen_5,16_gb,512_gb,rtx,No,58581
lenovo,think_book,i3,8_gb,256_gb,integrated,No,27100
lenovo,thinkpad_e,i3,8_gb,512_gb,integrated,No,35999
gigabyte,z790dax_gigabyte,ryzen_5,4_gb,512_gb,integrated,No,20100
dell,3520_core,i5,8_gb,512_gb,intel_uhd,No,45500
hp,240_g8,i5,8_gb,512_gb,integrated,No,35000
hp,250_g9,i3,8_gb,512_gb,integrated,No,31500
lenovo,thinkpad_l14,i5,16_gb,256_gb,integrated,No,56999
lenovo,thinkpad_e,i5,8_gb,512_gb,integrated,No,61999
asus,tuf_gaming,ryzen_5,6_gb,512_gb,integrated,Yes,18200
gigabyte,z790_d,i5,2_gb,512_gb,integrated,No,19700
lenovo,think_book,i7,16_gb,512_gb,integrated,No,74699
asus,vivobook_s,i5,8_gb,512_gb,integrated,No,59790
dell,xps_9530,i7,16_gb,1_tb,rtx,No,256990
lenovo,thinkpad_l,i5,16_gb,1_tb,integrated,No,54400
apple,macbook_air,i5,6_gb,512_gb,integrated,No,69000
lenovo,ideapad_3,i3,8_gb,512_gb,integrated,No,33499
lenovo,ideapad_slim,i5,16_gb,1_tb,integrated,No,70597
apple,macbook_air,m2,8_gb,256_gb,integrated,No,89987
acer,alg_alg,i5,16_gb,512_gb,rtx,No,59497
hp,14ek1074tu_i513th,i5,16_gb,512_gb,integrated,No,70000
lenovo,v14_lenovo,i5,8_gb,512_gb,integrated,No,33500
asus,vivobook_14,i3,8_gb,512_gb,integrated,No,32799
lenovo,ip3_82rk00vwin,i3,8_gb,512_gb,integrated,No,35299
dell,mobile_ws,i5,16_gb,512_gb,integrated,No,79300
lenovo,ip3_i512th16gb512gb4gb3050win11,i5,16_gb,512_gb,integrated,No,62799
dell,mobile_ws,ultra_7,16_gb,1_tb,integrated,No,172888
zebronics,h110_d4,i5,4_gb,512_gb,integrated,Yes,3250
gigabyte,amd_b650,i5,6_gb,512_gb,integrated,Yes,23000
asus,b760ma_asus,ryzen_5,6_gb,512_gb,integrated,Yes,13000
asus,prime_b760ma,ryzen_5,6_gb,512_gb,integrated,Yes,15200
gigabyte,b450m_wifi,m4,4_gb,512_gb,integrated,Yes,6900
gigabyte,z790_d,i5,2_gb,512_gb,integrated,No,19550
gigabyte,z790dax_gigabyte,ryzen_5,4_gb,512_gb,integrated,No,20000
hp,victus_fa1312tx,i5,8_gb,512_gb,rtx,No,54500
hp,pavilion_plus,ultra_5,16_gb,512_gb,integrated,No,87800
hp,plus_14,i7,16_gb,1_tb,intel_iris,No,91500
hp,pavilion_plus,i7,16_gb,1_tb,nvidia_geforce,No,114000
hp,spectre_spectre,ultra_7,16_gb,1_tb,integrated,No,146000
hp,omnibook_x,ryzen_5,16_gb,1_tb,integrated,No,130028
dell,3520_,i5,8_gb,512_gb,integrated,No,45000
dell,inspiron_3520,i3,8_gb,512_gb,integrated,No,37000
acer,al1541_acer,ryzen_7,16_gb,1_tb,integrated,No,43990
msi,thin_gf63,i7,16_gb,512_gb,nvidia_geforce,No,92899
zebronics,pro_series,i7,16_gb,1_tb,integrated,No,41977
hp,victus_brand,ryzen_7,16_gb,512_gb,integrated,No,94490
apple,mgn63hna_13inch,m2,8_gb,512_gb,integrated,No,79213
lenovo,think_book,i5,16_gb,512_gb,integrated,No,44499
asus,laptop_amd,ryzen_9,32_gb,2_tb,rtx,No,429990
